ID,LAT,LON,HEIGHT,HEIGHT_WRT_DEM,SIGMA_HEIGHT,VEL,SIGMA_VEL,SEASONAL,CUMUL_DISP_,COHER,SVET,LVET,IN,FIN,STDEV,20190128,20190209,20190221,20190305,20190317,20190410,20190422,20190504,20190516,20190528,20190609,20190621,20190703,20190715,20190727,20190808,20190820,20190901,20190913,20190925,20191007,20191019,20191031,20191124,20191206,20191218,20191230,20200111,20200123,20200204,20200216,20200311,20200323,20200404,20200416,20200428,20200510,20200522,20200603,20200615,20200627,20200709,20200721,20200802,20200814,20200826,20200907,20200919,20201001,20201013,20201025,20201106,20201118,20201130,20201212,20201224,20210105,20210117,20210129,20210210,20210222,20210306,20210318,20210330,20210411,20210423,20190128_1,20190209_1,20190221_1,20190305_1,20190317_1,20190410_1,20190422_1,20190504_1,20190516_1,20190528_1,20190609_1,20190621_1,20190703_1,20190715_1,20190727_1,20190808_1,20190820_1,20190901_1,20190913_1,20190925_1,20191007_1,20191019_1,20191031_1,20191124_1,20191206_1,20191218_1,20191230_1,20200111_1,20200123_1,20200204_1,20200216_1,20200311_1,20200323_1,20200404_1,20200416_1,20200428_1,20200510_1,20200522_1,20200603_1,20200615_1,20200627_1,20200709_1,20200721_1,20200802_1,20200814_1,20200826_1,20200907_1,20200919_1,20201001_1,20201013_1,20201025_1,20201106_1,20201118_1,20201130_1,20201212_1,20201224_1,20210105_1,20210117_1,20210129_1,20210210_1,20210222_1,20210306_1,20210318_1,20210330_1,20210411_1,20210423_1
51,29.704890000000002,-95.321956,14.3,0.0,0.0,0,0,0,-36.52,0.48,589,1,1,66,5.49,0,2.77,-9.7,6.77,22.68,10.42,10.62,12.56,1.11,3.36,4.42,12.01,-2.36,-24.35,-37.02,-19.39,-20.58,-14.5,-29.87,-28.33,-19.99,-23.18,-24.82,-36.41,-27.87,-43.81,-30.01,-42.12,-39.0,-20.8,-26.17,-26.79,-25.14,-19.35,-26.04,-24.53,-29.49,-16.71,-25.59,-24.79,-22.13,-24.1,-20.66,-24.06,-16.76,-22.29,-16.19,-22.89,-6.46,-17.77,-14.96,-21.01,-20.82,-17.85,-33.12,-27.33,-37.43,-32.15,-36.37,-47.59,-48.58,-41.12,-42.46,-31.39,-34.47,-39.05,0,2.16,-0.38,4.32,9.16,8.35,8.17,6.18,4.02,3.92,-0.37,0.7,-3.67,-14.14,-25.33,-20.54,-18.57,-24.17,-22.9,-25.56,-27.39,-26.61,-26.31,-26.4,-30.62,-38.24,-39.44,-44.52,-33.2,-26.91,-25.6,-23.98,-26.66,-24.87,-25.08,-25.11,-28.34,-27.37,-26.43,-25.28,-25.47,-24.78,-22.95,-23.78,-21.66,-22.64,-21.32,-21.71,-18.83,-20.98,-20.29,-20.67,-21.25,-24.86,-23.35,-34.0,-35.66,-37.68,-43.37,-44.52,-45.43,-46.5,-41.79,-39.97,-38.62,-36.52
52,29.704914000000002,-95.32181700000001,14.48,0.0,0.0,0,0,0,123.59,0.43,592,1,1,66,5.44,0,-11.88,-18.53,-8.25,-3.95,11.32,8.59,12.5,7.78,3.32,4.75,12.47,26.78,32.57,22.54,24.95,39.2,43.51,41.05,55.03,46.35,63.45,55.54,47.12,56.92,64.57,75.09,66.52,71.67,62.64,55.16,60.6,57.16,55.49,56.27,60.49,71.47,60.53,72.96,74.7,82.07,72.74,66.93,55.39,63.17,68.04,68.61,76.35,80.71,84.44,86.5,75.56,75.43,85.79,78.28,90.53,97.03,107.73,103.53,89.27,89.77,89.3,95.91,107.88,107.57,122.59,0,0.47,1.95,3.79,8.19,14.99,18.28,19.44,18.26,19.23,21.79,26.78,30.82,35.02,39.85,43.37,44.99,51.24,56.08,60.91,63.45,64.77,65.21,68.21,70.64,72.72,77.93,79.24,76.98,73.86,73.14,69.61,67.98,69.74,71.86,71.65,74.72,78.64,83.07,83.28,84.61,81.46,79.29,75.91,75.35,76.94,82.09,86.35,90.05,91.33,91.15,92.01,90.77,91.77,95.91,102.54,105.8,108.05,108.03,106.82,104.08,105.35,109.03,115.35,119.11,123.59
53,29.704984000000003,-95.3214,15.11,0.0,0.0,0,0,0,37.47,0.49,601,1,1,66,5.18,0,-0.8,14.95,4.26,-8.61,4.34,4.94,9.97,0.11,0.75,1.7,9.3,26.47,29.0,21.91,9.16,9.18,15.61,6.19,-1.0,9.1,2.11,5.97,18.82,27.8,36.61,44.41,36.48,43.66,33.84,23.72,28.3,26.22,27.79,22.41,27.58,26.02,31.88,22.99,25.37,31.29,32.83,40.65,33.71,41.14,35.31,45.74,33.44,38.21,41.36,37.93,32.21,30.29,34.3,41.83,47.23,35.75,43.93,45.51,29.39,26.7,29.04,32.31,41.9,39.78,42.56,0,-0.12,-2.42,-1.98,-0.52,-0.93,-1.67,-0.09,-0.49,0.58,3.58,9.39,13.81,15.47,14.93,12.93,8.29,3.46,4.01,2.57,0.78,3.41,9.23,14.09,22.66,28.64,33.91,35.28,32.33,28.88,28.59,25.12,22.48,23.95,23.43,23.08,21.69,22.52,23.38,24.69,26.5,29.01,32.3,32.53,35.37,33.64,34.62,34.68,35.21,32.4,31.77,30.83,30.91,32.97,33.52,36.42,38.37,35.94,31.97,30.97,28.26,27.94,30.04,32.96,34.9,37.47
54,29.700771000000003,-95.346583,16.93,0.0,0.0,0,0,0,-36.17,0.57,44,2,1,66,4.79,0,-1.1,14.45,5.27,-3.76,12.06,10.96,4.43,1.35,7.97,2.54,-13.63,0.08,-14.67,-20.59,-27.94,-36.02,-37.66,-44.53,-44.13,-37.12,-44.99,-52.32,-64.64,-51.01,-42.24,-32.85,-41.44,-39.83,-47.76,-50.69,-48.8,-49.62,-51.14,-51.28,-53.27,-49.67,-47.67,-52.0,-47.16,-42.16,-35.92,-35.57,-39.26,-29.7,-41.04,-31.28,-40.47,-37.59,-34.62,-36.0,-37.77,-40.53,-37.91,-34.0,-28.04,-38.39,-30.69,-30.61,-45.42,-45.97,-47.05,-41.23,-32.27,-35.25,-29.95,0,0.2,-1.14,0.84,3.56,2.15,1.45,3.5,1.73,-2.99,-4.17,-7.33,-12.85,-18.78,-23.78,-31.15,-37.2,-42.16,-43.43,-45.24,-48.04,-51.96,-53.27,-54.94,-52.41,-50.35,-45.09,-44.28,-46.34,-49.76,-49.69,-52.25,-53.3,-53.12,-53.36,-54.4,-54.99,-53.94,-51.6,-48.9,-46.42,-43.51,-39.88,-40.23,-39.04,-40.31,-39.89,-40.87,-39.86,-41.26,-41.27,-41.48,-41.38,-39.59,-39.86,-37.73,-36.56,-38.79,-42.24,-43.63,-46.12,-46.05,-43.99,-41.04,-38.64,-36.17
55,29.700778999999997,-95.346539,16.87,0.0,0.0,0,0,0,11.2,0.42,45,2,1,66,5.65,0,3.63,18.37,10.55,2.43,12.93,17.45,6.22,2.8,10.69,4.6,19.04,5.73,16.72,10.48,30.31,21.52,23.46,13.51,9.97,19.23,12.57,9.13,22.2,6.68,16.01,25.33,15.61,14.3,11.19,8.74,4.88,5.04,1.62,5.65,4.98,6.4,12.84,3.53,8.07,13.66,19.86,23.76,16.5,26.81,18.42,26.29,17.65,14.96,23.88,18.3,18.41,15.52,17.15,27.5,31.67,19.44,28.46,25.81,11.72,8.67,3.31,14.09,13.16,17.76,4.21,0,3.95,2.68,6.34,10.14,6.76,3.79,6.86,3.69,2.57,1.74,5.81,6.65,5.98,6.17,17.73,15.51,17.06,17.06,12.52,9.42,10.87,9.62,9.68,13.21,16.68,13.19,13.29,10.91,8.66,8.69,4.87,2.53,2.45,2.86,3.12,3.07,4.17,6.34,11.41,19.61,14.42,17.55,18.04,20.61,17.95,17.71,17.44,17.41,15.73,15.21,15.54,15.24,15.14,15.38,24.61,24.66,24.66,11.91,2.39,7.75,8.46,9.61,8.33,10.9,11.2
56,29.700815999999996,-95.34631800000001,16.51,0.0,0.0,0,0,0,-9.59,0.53,50,2,1,66,4.82,0,1.26,-7.51,-14.82,-4.69,9.73,10.85,5.04,-1.18,7.51,0.67,-15.42,-18.46,-15.94,-24.07,-30.32,-35.66,-35.36,-46.65,-45.16,-39.16,-45.72,-46.78,-34.23,-21.15,-14.2,-3.55,-12.21,-10.14,-17.74,-24.78,-19.74,-22.12,-24.3,-25.36,-23.88,-24.34,-14.95,-23.7,-23.16,-15.66,-11.94,-5.08,-12.1,-6.92,-12.68,-3.3,-13.43,-15.87,-6.07,-6.69,-12.3,-8.78,-9.09,-4.61,3.22,-5.57,-4.3,-5.41,-18.05,-18.16,-18.34,-17.38,-6.52,-10.49,-20.33,0,-3.19,-2.73,-1.21,1.02,4.12,6.93,9.08,7.4,2.34,-2.67,-5.58,-11.7,-17.74,-22.3,-25.51,-31.73,-36.19,-37.4,-39.43,-41.58,-39.0,-34.13,-29.78,-21.25,-14.45,-9.33,-8.49,-10.98,-14.44,-14.13,-17.26,-19.14,-18.27,-19.25,-19.82,-20.13,-19.46,-17.69,-15.26,-13.23,-10.54,-7.16,-7.14,-5.15,-7.11,-7.78,-7.6,-6.4,-8.3,-7.37,-6.17,-5.89,-3.71,-2.52,-1.45,-1.01,-3.65,-7.79,-10.0,-13.0,-12.82,-11.28,-11.97,-11.11,-9.59
57,29.700978000000003,-95.345354,69.11,52.67,0.92,0,0,0,15.71,0.62,51,2,1,66,4.53,0,1.15,-10.28,6.23,19.95,13.0,21.79,8.21,-4.31,9.5,-1.91,10.58,-1.08,7.54,11.61,7.83,19.94,8.07,9.2,14.12,22.45,15.64,13.56,10.91,3.36,-10.58,-5.59,2.62,9.01,6.5,7.77,7.04,7.34,6.42,8.61,12.07,3.49,2.3,-0.66,2.63,4.4,7.36,9.47,15.48,7.85,2.51,-1.41,5.22,1.65,-6.7,-12.7,-9.45,-8.79,-22.57,-17.42,-9.32,-9.82,-3.04,-5.22,5.56,6.59,3.64,3.26,16.25,20.41,12.82,0,2.37,-0.36,10.15,15.63,9.11,19.36,10.07,-2.61,8.85,-4.28,5.49,8.3,8.74,8.98,8.92,9.31,9.67,10.75,10.28,12.68,13.2,11.43,12.64,14.18,0.84,1.2,8.16,4.72,5.49,7.46,6.53,6.61,8.24,7.69,5.3,3.18,1.37,1.68,2.56,4.1,6.94,8.25,7.55,6.76,3.67,2.19,-0.34,-1.09,-9.7,-9.54,-10.6,-14.27,-12.42,-12.94,-12.49,-10.02,-8.55,-4.58,2.3,3.52,5.0,2.98,11.51,16.11,15.71
58,29.700831,-95.34622900000001,16.39,0.0,0.0,0,0,0,1.01,0.42,52,2,1,66,6.07,0,-1.36,-10.18,9.44,0.05,12.97,15.0,9.48,25.81,12.63,28.05,13.25,-0.25,12.5,9.36,28.47,18.89,18.44,10.68,7.62,18.41,11.37,26.7,16.27,32.48,11.41,20.44,13.26,15.66,7.79,9.26,5.55,6.07,4.31,1.99,3.59,2.27,8.35,1.97,4.53,4.9,15.34,18.47,11.84,29.79,13.76,21.26,15.63,16.12,20.7,19.39,22.82,13.82,14.94,23.36,28.87,18.07,18.9,28.6,12.52,9.12,7.21,11.81,-0.36,-3.07,12.39,0,5.1,3.81,10.1,13.93,12.02,12.11,14.49,14.86,13.88,26.29,15.95,13.1,11.92,11.93,16.64,15.52,14.19,18.05,14.41,9.87,16.15,23.41,11.39,19.98,15.52,15.86,15.6,14.69,11.28,11.22,8.98,7.28,6.63,5.61,5.69,4.55,5.54,6.02,8.68,6.86,12.39,12.46,15.06,18.13,15.96,18.1,19.17,20.31,20.5,20.22,19.81,20.25,22.19,19.0,21.63,25.1,22.19,17.73,12.94,11.27,11.09,7.84,8.45,7.01,1.01
59,29.700948999999998,-95.345528,15.01,0.0,0.0,0,0,0,25.5,0.54,68,2,1,66,5.0,0,1.2,-8.07,-18.27,-29.14,-15.68,-13.32,-21.48,-30.11,-18.18,-22.48,-8.71,-19.86,-13.27,-25.5,-22.98,-31.92,-35.4,-42.19,-43.6,-36.73,-43.91,-49.37,-61.75,-48.36,-41.75,-31.06,-38.82,-33.56,-45.2,-51.44,-48.27,-48.86,-47.1,-53.18,-50.92,-50.97,-44.82,-50.44,-50.0,-42.12,-38.17,-31.73,-39.56,-29.91,-39.01,-28.05,-39.37,-36.95,-31.08,-35.34,-37.99,-37.62,-35.57,-23.3,-21.71,-7.21,-2.24,-2.51,8.1,10.14,9.41,13.29,25.97,16.04,25.31,0,-4.0,-8.23,-11.79,-14.39,-16.47,-18.76,-16.86,-18.09,-22.52,-22.5,-19.09,-20.37,-20.3,-19.91,-22.85,-28.71,-32.58,-34.76,-37.19,-39.84,-43.65,-44.54,-46.19,-43.52,-41.52,-35.58,-34.79,-37.1,-40.77,-41.14,-44.14,-46.09,-45.29,-45.89,-46.45,-47.54,-46.67,-44.8,-42.28,-39.61,-37.07,-32.91,-32.87,-30.58,-32.4,-31.79,-32.02,-31.28,-33.37,-33.02,-32.9,-31.36,-28.44,-22.43,-15.19,-8.87,-2.53,3.97,7.63,10.36,16.45,18.07,20.85,22.92,25.5
60,29.700957,-95.345484,14.88,0.0,0.0,0,0,0,21.59,0.58,69,2,1,66,4.64,0,0.18,-7.71,10.0,26.21,11.19,12.44,6.23,-0.44,9.67,4.85,10.75,1.46,9.76,3.33,-6.28,-11.25,-8.11,-13.63,-19.0,-12.22,-17.37,-22.46,-9.15,-23.96,-14.73,-3.83,-13.81,-6.77,8.4,4.95,7.1,5.54,7.19,0.38,1.56,3.5,9.92,2.56,4.73,10.12,15.29,21.96,13.05,20.6,13.43,22.98,11.21,14.89,19.15,18.16,13.07,12.36,18.22,24.89,30.7,18.45,25.66,25.14,8.94,8.71,8.27,12.82,20.33,13.25,29.53,0,3.48,2.26,7.82,13.74,10.43,7.45,10.43,8.43,8.42,6.27,9.46,7.61,7.3,3.4,-8.86,-8.27,-9.64,-10.28,-12.09,-15.37,-14.54,-15.86,-16.66,-22.32,-9.63,-6.41,-10.57,0.62,8.82,8.58,9.27,6.69,6.72,5.0,5.95,3.99,5.46,7.5,11.14,7.46,14.05,17.72,17.83,20.86,17.13,17.94,17.65,19.03,16.81,17.03,17.65,17.82,15.44,19.59,25.37,26.73,28.01,16.84,8.68,11.78,12.54,13.88,13.63,16.72,21.59
61,29.700971000000003,-95.345398,14.64,0.0,0.0,0,0,0,3.32,0.5,71,2,1,66,5.37,0,6.29,7.02,14.48,14.36,22.1,31.26,22.5,16.36,27.38,14.31,30.12,47.47,27.52,33.93,42.62,34.09,35.59,30.13,26.69,32.96,18.14,21.01,33.41,19.23,30.45,42.25,30.75,32.16,26.32,16.47,22.22,19.3,22.89,15.32,18.31,19.63,25.09,22.55,25.75,7.27,6.41,14.9,5.62,12.91,7.3,15.3,5.13,7.01,13.9,11.45,6.65,5.8,5.97,14.0,21.11,7.1,12.17,17.18,-0.54,-0.38,-0.65,4.79,8.77,9.44,0.51,0,1.62,3.7,8.32,8.25,14.06,14.95,19.41,17.07,17.29,12.75,22.99,30.64,30.29,32.05,30.62,30.79,28.7,28.69,28.38,21.06,21.53,12.96,17.63,15.63,28.87,29.09,27.22,30.79,24.8,24.01,19.96,15.64,17.43,16.27,16.48,15.77,18.16,18.66,23.8,15.41,2.29,5.77,4.75,7.91,4.84,5.34,5.5,6.74,4.56,4.71,4.27,4.27,3.3,3.14,7.12,10.5,10.96,1.6,-4.13,-3.02,-1.69,0.56,0.49,2.08,3.32
62,29.700978999999997,-95.345354,14.57,0.0,0.0,0,0,0,9.93,0.58,72,2,1,66,4.83,0,3.97,13.41,10.49,-2.59,7.94,10.21,1.61,-5.15,5.21,3.53,9.91,-0.63,7.88,-4.96,-7.57,-11.71,-13.03,-19.76,-22.69,-14.57,-22.77,-27.87,-11.46,-24.93,-19.91,-8.64,-18.75,-14.79,-24.18,-30.16,-28.0,-28.82,-24.04,-31.28,-30.4,-29.18,-23.54,-27.01,-25.96,-18.57,-16.8,-9.71,-17.8,-9.51,-15.73,-7.93,-17.9,-15.57,-9.7,-10.96,-16.05,-16.74,-16.72,-8.64,-1.61,-10.48,-7.55,-4.96,3.38,4.57,6.24,10.45,16.39,13.7,2.76,0,1.73,-0.14,1.78,4.19,1.43,-2.78,0.23,-1.45,-1.57,-3.3,0.43,-2.18,-10.51,-10.97,-15.48,-15.42,-19.38,-20.0,-23.65,-27.48,-27.53,-30.01,-28.25,-31.64,-22.14,-22.57,-22.53,-16.9,-30.1,-30.15,-30.23,-33.57,-32.32,-32.91,-32.53,-33.8,-32.31,-30.63,-27.07,-27.54,-22.54,-19.2,-19.22,-16.25,-19.1,-18.37,-18.39,-17.05,-19.07,-18.83,-19.28,-19.21,-20.19,-17.6,-13.53,-11.89,-10.13,-11.06,-2.14,1.35,2.68,5.49,5.3,7.3,9.93
63,29.7015,-95.342263,14.97,0.0,0.0,0,0,0,-29.56,0.59,140,2,1,66,4.68,0,-1.28,-8.41,-18.72,-30.91,-20.19,-18.92,-21.48,-30.11,-21.03,-33.53,-17.92,-29.83,-21.98,-31.3,-33.33,-37.3,-35.32,-45.01,-47.12,-43.09,-46.34,-49.98,-62.44,-53.52,-42.72,-31.22,-40.72,-38.16,-48.36,-53.63,-51.07,-51.17,-48.26,-55.4,-53.58,-54.16,-48.62,-55.13,-52.91,-43.42,-46.41,-36.89,-44.49,-36.43,-43.61,-32.93,-44.17,-40.01,-38.65,-37.51,-41.02,-41.24,-36.77,-32.56,-24.47,-33.13,-30.01,-29.85,-19.11,-18.53,-18.22,-15.03,-28.52,-32.41,-39.75,0,-3.88,-8.3,-12.76,-15.98,-18.0,-20.2,-18.52,-21.05,-26.2,-28.18,-26.51,-28.38,-28.17,-27.02,-27.94,-32.62,-36.03,-37.42,-39.26,-42.05,-45.44,-46.65,-47.22,-44.1,-42.36,-37.2,-36.01,-38.57,-42.76,-43.28,-45.6,-47.36,-46.65,-47.33,-48.11,-49.91,-49.18,-47.03,-45.53,-43.13,-40.64,-37.2,-37.82,-34.86,-36.61,-35.62,-36.06,-34.84,-36.56,-35.97,-35.48,-34.28,-31.47,-30.04,-27.63,-26.54,-23.8,-22.47,-19.15,-16.53,-15.87,-18.5,-23.0,-25.22,-29.56
64,29.701507,-95.342219,14.88,0.0,0.0,0,0,0,19.67,0.57,141,2,1,66,5.0,0,-2.95,-10.35,6.4,-3.9,5.18,4.83,5.86,-2.65,5.8,20.43,9.64,19.18,3.23,18.66,11.31,12.19,14.73,7.21,3.71,-10.55,6.76,-1.47,14.75,0.12,7.62,-3.93,10.88,13.58,5.17,-3.95,1.82,-1.73,-1.91,-2.33,-0.94,-1.53,1.35,-5.88,-2.31,4.96,6.24,14.14,7.85,17.71,6.65,14.72,7.47,10.75,10.59,12.13,9.44,10.26,11.72,12.68,22.09,14.81,16.58,22.83,6.38,5.72,6.33,6.82,-5.05,15.67,9.15,0,4.42,2.45,4.0,8.2,7.57,5.57,7.47,6.77,9.13,21.75,15.48,21.01,17.42,17.41,16.09,15.84,13.1,14.15,10.65,6.11,4.19,1.05,7.49,2.38,11.46,11.49,12.35,19.9,11.75,8.57,4.62,1.6,3.36,2.28,2.08,1.01,1.33,2.1,5.13,2.44,9.59,12.84,12.36,15.97,13.1,14.29,13.14,14.26,13.11,13.67,13.71,14.1,14.79,16.16,18.15,20.55,20.77,16.0,11.89,9.51,8.96,10.09,11.55,14.23,19.67
65,29.701529999999998,-95.342087,14.68,0.0,0.0,0,0,0,-11.42,0.55,144,2,1,66,5.24,0,1.46,-6.07,-12.06,-24.69,-11.69,-10.61,-15.08,-23.93,-16.07,-30.59,-42.48,-27.38,-26.18,-33.01,-41.58,-44.27,-41.58,-52.38,-50.61,-43.67,-51.66,-53.51,-64.86,-53.82,-48.13,-38.24,-45.28,-39.58,-46.8,-50.4,-47.41,-49.26,-45.57,-49.96,-48.94,-51.99,-45.2,-51.75,-53.34,-46.62,-44.33,-41.2,-42.0,-33.91,-50.35,-41.66,-48.3,-42.31,-37.35,-33.29,-35.55,-34.48,-34.44,-25.61,-15.7,-23.5,-19.15,-12.29,-25.91,-31.11,-26.14,-25.13,-12.17,-18.01,-2.11,0,-2.61,1.59,-10.98,-10.09,-12.11,-14.84,-13.31,-12.16,-14.03,-25.96,-28.05,-29.5,-31.7,-27.72,-40.59,-41.25,-44.63,-44.49,-47.65,-50.41,-50.02,-52.55,-51.16,-52.56,-42.41,-42.55,-42.33,-42.39,-45.57,-44.38,-46.2,-48.21,-46.39,-48.09,-46.98,-49.04,-49.65,-49.16,-46.7,-46.29,-42.99,-40.67,-41.44,-39.61,-43.54,-43.48,-42.64,-39.11,-36.98,-35.28,-34.09,-32.67,-34.43,-29.21,-19.9,-18.13,-18.14,-22.05,-22.53,-25.08,-25.87,-24.44,-24.43,-23.04,-11.42
66,29.701537,-95.342042,14.63,0.0,0.0,0,0,0,-42.01,0.6,145,2,1,66,4.63,0,2.8,-4.92,-10.37,-21.97,-7.26,-10.31,-11.17,-22.22,-12.39,-19.88,-12.58,-23.99,-23.55,-29.83,-8.85,-16.9,-13.06,-24.22,-20.74,-12.76,-20.56,-25.11,-34.42,-23.1,-44.55,-34.34,-42.55,-37.86,-44.14,-46.18,-44.99,-46.9,-43.06,-49.33,-45.37,-49.74,-44.3,-50.7,-47.36,-47.28,-43.91,-41.19,-43.36,-32.29,-48.0,-39.11,-47.96,-41.17,-37.47,-32.47,-34.57,-33.53,-48.76,-50.4,-42.63,-46.68,-45.3,-38.75,-50.34,-55.31,-53.11,-50.97,-36.94,-43.56,-47.51,0,-2.74,1.4,-8.14,-9.0,-10.03,-11.3,-10.2,-13.6,-13.9,-18.69,-19.23,-24.14,-29.13,-24.71,-13.93,-12.43,-16.84,-16.67,-18.59,-22.08,-22.34,-24.28,-21.57,-26.5,-39.79,-40.34,-40.13,-40.55,-43.27,-42.12,-43.86,-46.28,-44.41,-46.53,-45.48,-47.92,-47.0,-47.29,-45.88,-45.45,-43.79,-42.19,-43.19,-40.37,-44.24,-42.71,-41.84,-38.37,-36.87,-35.2,-33.87,-30.68,-42.96,-47.3,-46.35,-44.45,-44.41,-46.83,-48.47,-50.85,-52.15,-51.78,-47.74,-44.88,-42.01
67,29.701695,-95.341105,16.41,0.0,0.0,0,0,0,0.22,0.48,165,2,1,66,5.45,0,3.56,-3.78,-11.99,4.52,-8.61,-8.11,-12.29,-18.99,-11.14,-26.09,-10.68,-20.69,-17.18,-12.47,-24.55,-16.49,-10.28,-13.82,-11.92,-2.79,-12.85,-16.03,-0.73,-17.33,-9.84,-0.56,-11.08,-4.41,-11.4,-18.98,-12.36,-13.61,-7.39,-21.45,-13.72,-22.77,-14.98,-18.62,-16.83,-12.58,-16.12,-12.02,-6.81,-0.13,-7.27,2.24,-12.85,-3.28,0.99,-1.06,-12.94,-9.73,-10.97,-22.91,-18.53,-28.96,-22.62,-3.16,-15.7,-14.7,-15.13,-5.51,3.6,0.18,-7.76,0,-1.56,2.26,-10.25,-8.82,-10.87,-12.69,-11.04,-10.97,-11.63,-18.64,-16.16,-16.36,-17.07,-18.22,-15.16,-14.08,-14.3,-13.25,-12.1,-13.79,-12.99,-18.11,-13.79,-16.21,-7.38,-7.77,-7.46,-5.58,-11.57,-10.8,-11.12,-13.51,-11.1,-10.07,-14.88,-18.95,-17.05,-16.89,-15.79,-15.13,-12.19,-9.48,-8.24,-4.95,-5.08,-3.04,-2.66,-0.62,-4.14,-4.11,-8.38,-10.81,-14.31,-12.95,-20.58,-24.02,-19.98,-11.67,-14.63,-11.29,-14.06,-16.72,-4.13,-2.39,0.22
68,29.70185,-95.34018499999999,17.16,0.0,0.0,0,0,0,-12.71,0.5,185,2,1,66,5.15,0,-2.43,-5.22,-10.39,-24.16,-12.25,-9.69,-22.21,-27.68,-15.3,-28.29,-13.86,-29.07,-23.6,-30.5,-42.34,-49.72,-51.79,-61.91,-57.08,-54.16,-60.55,-67.36,-76.66,-69.55,-78.5,-84.28,-80.76,-81.31,-85.04,-90.17,-86.05,-75.48,-64.0,-57.46,-60.42,-61.05,-51.98,-36.4,-34.79,-29.37,-24.3,-27.08,-30.86,-24.11,-31.69,-22.99,-36.6,-31.14,-26.5,-28.58,-39.14,-39.27,-34.06,-27.06,-14.75,-23.53,-19.84,-17.63,-32.98,-29.79,-29.95,-26.08,-16.8,-20.56,-10.74,0,-1.97,-5.56,-8.43,-9.57,-12.38,-15.75,-14.27,-17.35,-23.53,-25.21,-24.36,-27.21,-29.85,-31.99,-36.36,-44.1,-49.66,-51.47,-53.65,-56.63,-59.48,-61.91,-67.43,-72.07,-74.86,-75.49,-78.43,-81.14,-81.72,-80.82,-77.65,-72.49,-65.85,-60.91,-55.77,-50.67,-45.91,-39.58,-32.28,-27.24,-25.77,-23.5,-24.54,-24.01,-26.21,-26.18,-26.65,-26.02,-29.36,-29.89,-30.62,-30.75,-27.79,-24.82,-20.77,-17.77,-18.91,-21.78,-22.72,-24.35,-23.78,-21.27,-17.71,-15.51,-12.71
69,29.701958,-95.33955,17.23,0.0,0.0,0,0,0,-5.85,0.46,199,2,1,66,5.47,0,-2.47,-7.54,-11.28,-3.09,-18.59,-9.65,-10.55,1.28,-6.57,-15.18,-12.13,-16.8,-17.93,-2.59,-4.71,2.99,3.59,-10.44,-7.05,-10.98,-22.13,-16.54,-6.91,4.91,-8.65,-0.43,-9.3,-8.74,-13.42,-17.32,-20.68,-19.65,-22.23,-13.99,-25.19,-21.06,-20.47,-23.2,-20.53,-13.31,-10.05,0.78,-13.8,-26.31,-15.09,-19.0,-9.8,-23.15,-32.14,-28.97,-42.8,-22.37,-35.44,-29.58,-36.53,-30.62,-24.95,-22.33,-12.6,-27.5,-20.48,-23.83,-9.07,-5.22,-14.23,0,-2.84,-1.23,-3.74,-6.34,-6.36,-0.72,-4.17,-5.38,-6.04,-9.14,-10.8,-12.22,-6.39,6.55,4.81,2.14,-0.2,-2.34,-3.88,-7.78,-5.81,-15.0,-13.89,-1.79,-2.24,-2.39,-4.92,-6.46,-10.18,-15.59,-16.95,-17.05,-18.08,-18.25,-17.34,-18.02,-18.84,-17.37,-14.26,-17.38,-11.55,-9.91,-13.71,-16.5,-12.61,-16.3,-13.76,-25.16,-28.6,-21.54,-28.23,-25.86,-32.72,-29.0,-28.68,-25.41,-28.06,-23.41,-19.74,-20.04,-19.45,-24.01,-11.3,-4.05,-5.85
70,29.702331,-95.337325,126.71,109.89,0.8,0,0,0,35.59,0.46,206,2,1,66,5.42,0,0.75,15.34,3.46,12.88,15.82,3.45,7.96,15.73,9.92,20.19,7.48,20.59,30.51,16.65,15.77,19.31,22.7,12.45,21.14,26.01,16.42,19.2,26.79,29.21,17.47,18.82,15.88,3.54,5.2,9.14,7.09,8.35,8.12,13.83,18.68,29.78,20.44,23.0,25.42,29.6,26.3,20.93,17.74,17.81,17.22,28.12,22.31,13.98,19.77,33.96,43.49,46.4,44.13,48.57,55.83,39.57,52.14,42.68,51.9,58.13,53.32,47.27,35.82,45.51,39.22,0,-0.48,1.46,4.2,5.04,4.16,6.7,5.81,6.82,7.82,10.04,13.03,14.57,13.85,15.7,16.3,12.61,13.26,15.87,15.27,14.7,17.68,19.35,17.0,17.58,16.81,12.46,7.81,5.77,3.2,1.91,2.53,3.9,6.51,10.98,13.47,16.02,18.57,20.87,20.12,20.28,19.59,18.21,15.15,15.78,15.77,15.1,15.5,18.85,21.82,26.64,32.52,38.26,42.83,47.44,48.76,48.18,48.9,49.49,47.04,45.68,44.71,43.45,39.42,37.07,35.59
